,rel_hum,sp_hum,abs_hum,u_wind,v_wind,temp
14093,16.8,0.00456,4.31388375195,2.66,-0.01,300.1
14094,22.8,0.00465,4.48903906719,-0.57,-1.41,295.4
14095,23.3,0.00437,4.23056969608,-3.58,-1.49,294.0
14096,12.9,0.00401,3.75920913547,-2.53,2.78,302.4
14097,13.8,0.00423,3.95615352245,-4.05,1.55,302.1
14098,18.8,0.00408,3.89751633923,-5.93,-1.01,296.3
14099,20.1,0.00378,3.64954724855,-6.71,-2.95,294.0
14100,12.0,0.00384,3.59340946563,-9.72,3.92,302.9
14101,12.0,0.00357,3.32890328742,-10.37,-0.13,301.5
14102,15.6,0.00339,3.23410930277,-7.7,-1.49,296.3
14103,45.6,0.0067,6.57597025956,-8.81,-6.8,290.1
14104,18.4,0.00517,4.88431905286,-8.7,0.26,300.7
14105,20.8,0.00558,5.28200453146,-8.11,-1.54,299.9
14106,29.2,0.00533,5.17970301626,-4.88,-4.48,293.6
14107,26.5,0.00471,4.56265565209,-4.17,-1.03,293.09
14108,16.9,0.00488,4.59126797667,-5.59,1.76,301.12
14109,19.5,0.00544,5.11940083327,-9.29,-2.05,300.5
14110,28.2,0.00515,5.00231592667,-3.91,-7.96,293.6
14111,33.4,0.00511,5.05260591718,-2.99,-2.47,290.9
14112,20.1,0.00506,4.82727279526,-2.52,4.91,298.9
14113,25.3,0.00667,6.3536729108,-5.1,2.05,299.7
14114,19.6,0.00303,2.98272043964,-4.08,-4.98,291.0
14115,18.2,0.00238,2.36854495341,-2.87,-3.89,288.4
14116,14.5,0.00332,3.20021215303,-4.88,2.02,297.4
14117,15.5,0.00339,3.26886995047,-8.43,0.41,296.6
14118,14.8,0.00256,2.50522418817,-5.26,-2.43,292.8
14119,14.3,0.0021,2.07460288885,-5.06,-1.98,290.2
14120,11.5,0.00269,2.58155595453,-5.03,3.48,297.7
14121,15.6,0.00367,3.52177948891,-7.34,1.85,297.8
14122,13.7,0.00243,2.37405042964,-5.8,-1.13,293.2
14123,13.6,0.00215,2.11945922588,-3.55,-2.24,291.4
14124,16.6,0.00367,3.53693651828,0.81,4.82,296.78
14125,18.2,0.0041,3.92667535152,1.85,1.41,297.0
14126,35.8,0.00515,5.10110125967,-6.54,-2.02,289.9
14127,31.3,0.00423,4.2243434982,-5.18,-0.51,289.0
14128,19.2000001907,0.004,3.86811860955,-3.59,2.82,295.8
14129,19.5,0.00429,4.1359505656,-4.0,2.28,296.7
14130,23.3,0.00426,4.15729772566,-4.68,1.43,293.7
14131,25.6000001907,0.0041,4.03718600631,-5.96,-0.48,291.6
14132,28.7,0.00619,5.98401298511,0.52,5.28,296.4
14133,32.6,0.00621,6.05828768888,1.29,4.42,294.4
14134,46.0,0.00668,6.59396780828,0.54,0.19,290.0
14135,46.2,0.00665,6.58298542449,0.28,0.36,289.9
14136,20.4,0.00448,4.3268405917,7.19,3.82,296.7
14137,25.6,0.0053,5.12798110734,4.15,-1.21,295.7
14138,33.5,0.00523,5.15905550551,2.54,-2.59,291.2
14139,49.8,0.00647,6.44166485616,4.43,-0.56,288.3
14140,20.5,0.00396,3.83180657654,8.81,1.37,294.5
14141,17.1,0.0031,3.03331923213,3.66,-3.48,293.6
14142,25.2,0.00344,3.42170216984,2.43,1.11,289.1
14143,26.1,0.00321,3.21515211422,2.42,-0.47,287.5
14144,14.3,0.00312,2.9986465858,7.59,3.36,296.5
14145,14.5,0.00297,2.85487133659,3.77,2.12,295.4
14146,46.4,0.00495,4.98943886582,-9.96,-0.43,285.3
14147,43.0,0.00376,3.82650087185,-12.63,-0.66,282.3
14148,36.9,0.00404,4.067898681,-9.67,0.52,285.7
14149,52.5,0.00536,5.40370093941,-8.09,1.3,284.6
14150,50.8,0.0045,4.5786733025,-8.21,-0.26,282.5
14151,46.7,0.00361,3.72538039249,-8.28,-0.28,280.6
14152,33.9,0.0046,4.60300410942,-8.35,3.45,289.1
14153,32.7,0.0043,4.28151383877,-8.54,1.45,288.5
14154,37.3,0.00367,3.74398697384,-7.47,-0.63,284.2
14155,43.0,0.0035,3.58882838914,-6.92,-2.0,281.3
14156,26.2,0.004,3.93985906598,-3.07,3.12,290.8
14157,21.0,0.00317,3.12042262934,0.35,2.02,290.6
14158,26.6,0.00343,3.41984837604,0.93,-0.72,288.2
14159,25.2,0.00329,3.25963763806,-1.05,-0.2,288.3
14160,14.8,0.003,2.9139376401,4.75,2.43,295.4
14161,16.1,0.00301,2.92326918914,2.74,0.21,294.0
14162,29.1,0.00407,4.04781733299,2.47,-0.99,289.5
14163,27.7,0.00346,3.45426333393,0.59,-3.32,287.7
14164,17.2,0.00342,3.30929824732,4.61,2.35,295.0
14165,23.1,0.0043,4.16991926676,4.9,-6.7,293.9
14166,33.1,0.00435,4.33388709674,0.84,-2.89,288.5
14167,26.9,0.00314,3.13539129692,-0.56,-2.85,286.6
14168,16.9,0.00335,3.2328572453,4.03,3.23,294.9
14169,20.0,0.00366,3.54774179196,3.27,-7.06,293.6
14170,21.9,0.00288,2.85006233405,-0.95,-2.67,288.4
14171,21.0,0.00238,2.38795823408,-2.25,-2.04,286.2
14172,13.4,0.00255,2.47581222192,5.97,1.18,294.3
14173,13.9,0.00226,2.21818677409,2.05,-6.74,291.8
14174,25.4,0.00285,2.85273991609,-4.4,0.04,286.0
14175,29.8,0.00266,2.7030875541,-5.55,-1.12,282.6
14176,15.1,0.00231,2.25717240272,-5.61,2.31,290.7
14177,19.7,0.00275,2.7238030584,-7.4,1.7,289.4
14178,30.8,0.00306,3.09155431189,-8.98,-1.29,284.200024414
14179,36.6,0.00293,2.9961672317,-7.67,-1.58,281.0
14180,21.6,0.00285,2.82816012473,-8.19,2.16,288.500024414
14181,24.1,0.00287,2.86142886518,-10.71,0.33,286.9
14182,22.9,0.002,2.05088479464,-9.23,-3.43,282.4
14183,24.7,0.00181,1.87058400019,-10.82,-2.69,279.8
14184,23.6,0.00289,2.88943216276,-13.23,1.32,287.4
14185,18.9,0.00202,2.04503764524,-12.55,0.76,285.4
14186,18.7,0.00172,1.75102041487,-10.81,-0.47,283.1
14187,21.0,0.0017,1.74143018315,-9.48,1.09,281.2
14188,27.8,0.00344,3.44559480532,-12.29,3.47,287.6
14189,35.5,0.00393,3.93794081168,-11.66,2.39,285.8
14190,39.4,0.00331,3.39573254095,-9.18,-0.85,281.8
14191,43.0,0.00315,3.25648745008,-7.93,-1.05,279.800024414
14192,29.0,0.00369,3.68323766935,-7.48,2.74,288.0
14193,36.6,0.00435,4.34557899548,-7.32,0.13,286.900024414
14194,43.2,0.00388,3.94360964482,-6.58,-0.74,282.700024414
14195,39.6,0.00311,3.2001412522,-5.77,-2.22,280.8
14196,21.0,0.003,2.97433629844,-9.22,1.16,289.8
14197,22.0,0.0029,2.89807441811,-8.79,-0.47,288.6
14198,32.5,0.00333,3.36617850881,-5.92,-1.31,284.700024414
14199,33.9,0.00319,3.23523503241,-6.35,-1.57,283.4
14200,20.9,0.00323,3.18055393819,-7.85,1.87,291.0
14201,27.3,0.00379,3.77461032966,-6.95,0.36,289.4
14202,36.9,0.0039,3.94323619637,-6.47,-0.27,285.200024414
14203,38.9,0.00356,3.6194553213,-5.84,-1.3,283.000024414
14204,19.7,0.00307,3.01583920265,-6.08,1.98,291.1
14205,18.7,0.00268,2.66454171944,-4.43,0.86,289.9
14206,27.5,0.003,3.03163180834,-4.68,0.11,285.7
14207,33.2,0.00324,3.29076649247,-3.7,-1.11,284.0
14208,17.0,0.00294,2.87762237831,-3.73,1.15,292.8
14209,17.1,0.00278,2.7127400189,-4.09,0.47,291.7
14210,22.6,0.00282,2.81827983201,-4.1,0.66,287.7
14211,28.5,0.00312,3.141872965,-3.94,-1.29,285.7
14212,14.2,0.0027,2.63888604853,-3.83,3.04,294.4
14213,14.8,0.00244,2.40406739027,-2.72,0.34,292.1
14214,22.1,0.00272,2.70578181343,-3.51,0.25,287.4
14215,25.5,0.00284,2.8639711756,-3.09,-1.04,286.0
14216,10.8,0.00202,1.96095076041,-0.33,2.83,294.0
14217,12.0,0.0019,1.85903702409,1.43,0.0,291.3
14218,19.6,0.00232,2.32713716836,0.42,-1.16,286.9
14219,30.2,0.00314,3.17527812719,-4.46,-4.78,284.94
14220,11.4,0.00212,2.04593238475,2.42,5.12,293.8
14221,15.7,0.0026,2.53524182192,5.68,2.65,292.0
14222,30.1,0.00359,3.58923973087,0.29,-4.57,286.97
14223,33.7,0.00274,2.81445142375,-2.35,-5.92,281.31
14224,21.0,0.00277,2.76970392026,5.11,2.21,288.62
14225,15.7,0.00194,1.94589346919,4.49,-2.48,287.6
14226,17.1,0.00148,1.5217015095,-0.2,-2.11,282.3
14227,17.4,0.00128,1.32981308821,-2.67,-1.97,279.94
14228,13.0,0.00166,1.65614843147,3.62,1.93,288.05
14229,14.9,0.00179,1.79098696453,2.74,-1.23,287.1
14230,11.8,0.00109,1.10492197302,0.57,-3.73,283.1
14231,12.3,0.00102,1.05060937615,-3.3,-2.68,281.66
14232,11.3,0.00154,1.52600551377,2.23,0.91,289.01
14233,14.7,0.00178,1.79977342341,1.72,-0.45,287.4
14234,17.9,0.00166,1.69749782994,-4.05,-0.4,283.3
14235,20.5,0.00153,1.57593834402,-3.75,-3.13,280.03
14236,12.3,0.00172,1.71093309951,-6.26,2.08,289.5
14237,15.7,0.00176,1.77426579811,-8.6,-0.23,286.1
14238,22.2,0.00176,1.81734733726,-8.51,-1.46,281.0
14239,25.6,0.0017,1.77806236519,-7.59,-1.79,278.48
14240,16.9,0.0019,1.92888413682,-9.32,1.67,286.26
14241,20.4,0.00213,2.16643560507,-9.93,0.85,285.1
14242,22.7,0.00191,1.96900525468,-8.72,-0.16,281.9
14243,20.7,0.00141,1.46833008829,-8.38,-1.09,278.8
14244,17.0,0.00192,1.93430553588,-7.77,4.38,286.21
14245,18.8,0.00195,1.98408891606,-5.65,1.17,285.0
14246,19.0,0.00147,1.52552246487,-6.2,-0.29,280.7
14247,18.4,0.00123,1.27966768457,-3.94,-1.99,278.5
14248,14.0,0.00173,1.73413019522,1.59,2.72,287.59
14249,17.0,0.00183,1.83945185022,1.37,0.84,285.4
14250,23.0,0.0019,1.95699957732,1.04,0.35,281.6
14251,23.2,0.00187,1.91891231709,-2.53,-1.37,281.16
14252,13.3,0.00201,1.99285782211,-1.44,2.81,290.74
14253,15.1,0.00171,1.71811844658,-0.69,0.6,286.21
14254,18.3,0.00175,1.77989205387,-3.51,0.35,283.7
14255,22.3,0.00185,1.89622034331,-3.48,-2.0,281.59
14256,10.2,0.00162,1.59621238051,-0.12,2.48,291.47
14257,12.9,0.0016,1.59494612326,-0.57,1.24,287.56
14258,14.6,0.00158,1.59259962668,-3.99,-1.7,285.53
14259,14.5,0.00141,1.43090766707,-4.31,-2.75,283.93
14260,6.8,0.00123,1.19431787971,-2.85,2.51,293.43
14261,9.2,0.00128,1.27202985468,1.24,1.97,289.4
14262,13.5,0.0014,1.4158672083,-0.14,0.56,284.9
14263,14.2,0.00137,1.38548462,-1.05,-0.2,283.75
14264,8.3,0.00138,1.36262159077,-1.74,2.83,292.28
14265,14.3,0.00207,2.04986390562,-4.6,1.17,290.0
14266,41.3,0.00433,4.38597012203,-5.99,-2.75,285.1
14267,41.7,0.00382,3.87997565321,-5.9,-3.45,283.0
14268,16.8,0.00276,2.70806491742,-10.54,1.06,291.97
14269,21.5,0.00302,3.0087266872,-7.03,-0.42,289.6
14270,30.6,0.00351,3.52289084493,-4.89,0.7,286.4
14271,37.6,0.00358,3.63401879858,-3.38,-0.86,283.6
14272,21.1,0.00324,3.2014404651,-0.04,2.7,290.95
14273,23.2,0.00316,3.15013850556,2.46,1.2,289.1
14274,32.3,0.00323,3.28311190316,0.69,0.43,284.4
14275,34.3,0.0031,3.17123308677,-2.15,0.24,282.9
14276,23.0,0.00311,3.1041501744,6.94,5.05,289.0
14277,34.0,0.00387,3.89020593496,2.93,1.16,286.3
14278,46.9,0.00389,4.01628069341,-0.06,0.95,281.7
14279,50.2,0.00359,3.72803964422,-1.75,0.62,279.5
14280,28.0,0.00338,3.4071863191,6.01,2.12,287.3
14281,31.6,0.00317,3.23218170321,5.43,-1.43,284.5
14282,49.9,0.00315,3.31353020192,5.2,-3.1,277.8
14283,46.1,0.00257,2.71452503814,5.89,-4.31,276.0
14284,22.0,0.00185,1.90828703097,12.22,-1.82,281.9
14285,29.5,0.0021,2.19078026901,6.02,-3.43,279.5
14286,43.3,0.00248,2.619075649,3.73,-2.64,276.4
14287,38.8,0.00203,2.14995918029,1.99,-4.02,275.1
14288,11.3,0.00117,1.20003540869,4.45,-0.41,285.1
14289,14.8,0.00124,1.26739774547,0.01,-2.49,281.7
14290,25.0,0.00164,1.71589838555,-3.93,-3.32,278.3
14291,43.5,0.00236,2.49330771007,-6.09,-3.45,275.6
14292,22.4,0.0022,2.24698617417,-8.75,1.1,284.19
14293,26.0,0.00201,2.07677539162,-8.34,-1.16,280.62
14294,31.2,0.00197,2.05809582323,-7.56,-1.91,277.7
14295,29.7,0.00168,1.77250659259,-4.19,-2.97,276.2
14296,13.7,0.00152,1.53868255317,-4.2,3.44,286.0
14297,19.0,0.00164,1.67357962222,2.01,0.88,282.14
14298,26.4,0.00174,1.8000642695,2.01,0.81,278.2
14299,31.9,0.00172,1.81612024999,1.52,0.78,275.5
14300,15.7,0.00174,1.76330774341,3.91,0.73,286.0
14301,22.5,0.00205,2.0935120431,4.07,0.95,283.0
14302,29.7,0.00216,2.22008742393,1.98,-0.78,279.6
14303,36.7,0.00221,2.31075646925,2.0,-1.09,277.0
14304,18.0,0.00198,1.99670238339,4.62,1.57,285.8
14305,18.6,0.00164,1.67644337454,3.73,1.09,282.5
14306,26.7,0.0018,1.86917944916,1.54,-0.98,278.6
14307,32.5,0.00191,1.99233897369,1.7,-1.72,276.600024414
14308,19.8,0.0022,2.22378938341,5.91,1.83,286.0
14309,29.2,0.00261,2.66558385811,3.45,-0.34,282.7
14310,39.6,0.00289,2.97949937113,3.62,-1.34,279.7
14311,45.0,0.00276,2.89056004975,1.94,-1.74,277.3
14312,22.2,0.00259,2.58757199969,3.97,1.47,286.6
14313,25.3,0.00231,2.34508395456,2.31,0.72,282.94
14314,33.8,0.00224,2.31989461727,-0.01,-0.34,278.3
14315,28.8,0.00195,2.02017907893,-3.89,-1.03,278.63
14316,14.5,0.00188,1.8721641996,-2.06,2.8,288.27
14317,19.0,0.00184,1.85967563021,0.74,0.94,283.8
14318,22.4,0.00166,1.70082835406,1.09,1.06,279.84
14319,27.5,0.00156,1.63460786103,-0.22,0.29,276.14
14320,15.4,0.00173,1.72640065106,-0.13,2.71,285.97
14321,25.1,0.00231,2.34285427275,-1.7,2.95,283.05
14322,47.0,0.00334,3.44503781472,-4.54,-0.46,279.3
14323,45.1,0.00268,2.80010798756,-4.42,-1.68,276.79
14324,29.4,0.00276,2.80045578998,-8.15,2.68,283.37
14325,32.3,0.00259,2.64415851322,-8.93,0.28,281.0
14326,40.7,0.00259,2.68475961556,-9.73,-1.66,277.7
14327,47.8,0.00266,2.77697882907,-9.49,-0.5,275.8
14328,34.2,0.00261,2.69308705943,-12.42,2.61,280.4
14329,41.9,0.00264,2.74563774989,-10.19,0.31,277.6
14330,33.7,0.00174,1.82972530382,-9.53,-2.23,274.8
14331,39.2,0.00166,1.76294032727,-6.26,-3.02,272.06
14332,35.4,0.00279,2.87370459438,-4.66,2.86,280.87
14333,40.9,0.00279,2.90310065373,-0.83,2.73,278.81
14334,50.2,0.00259,2.74043740939,-0.95,0.98,274.88
14335,59.3,0.00259,2.7553286434,-0.23,0.08,272.53
14336,33.0,0.00261,2.6875441539,3.65,2.0,280.92
14337,37.1,0.00246,2.56324762726,2.99,0.25,278.4
14338,49.2,0.0024,2.52948321555,0.68,-0.41,274.0
14339,58.3,0.00239,2.55699777109,-0.48,-0.63,271.7
14340,24.3,0.00198,2.03726428269,4.19,1.49,281.37
14341,30.5,0.00212,2.20651010324,2.97,0.64,279.1
14342,42.4,0.00239,2.51350205475,3.03,-0.89,276.1
14343,56.1,0.00269,2.84499993748,1.65,-1.49,273.8
14344,33.4,0.00291,2.97601073297,5.37,1.22,282.32
14345,38.8,0.0027,2.7941136447,2.64,0.57,279.03
14346,47.4,0.00271,2.84790394133,2.22,-1.49,276.3
14347,50.3,0.0023,2.43271916756,-0.11,-1.38,273.11
14348,20.4,0.00194,1.96418537443,0.6,1.34,283.54
14349,24.3,0.00175,1.79637048265,0.95,-1.18,279.43
14350,22.9,0.0015,1.55216114924,-1.97,-1.56,278.11
14351,21.9,0.00142,1.46196270738,-3.99,-1.34,277.88
14352,9.6,0.00114,1.14192801312,0.65,0.69,286.93
14353,17.3,0.00148,1.5044577283,1.64,1.76,281.94
14354,35.8,0.00241,2.48978821237,-3.74,0.5,278.5
14355,52.1,0.00279,2.90655648054,-1.31,-1.2,275.2
14356,27.1,0.00228,2.31921908622,4.56,-0.04,281.69
14357,39.5,0.00285,2.93725365002,2.84,-1.28,279.52
14358,52.8,0.00305,3.19369963665,-2.35,-1.51,276.4
14359,64.3,0.00276,2.93426620757,-4.14,-1.37,272.27
14360,50.5,0.00298,3.11031876202,-0.86,1.55,276.67
14361,57.9,0.00301,3.1650788256,-2.57,2.24,274.9
14362,69.1,0.00287,3.07322117106,-3.65,-0.92,271.9
14363,78.6,0.00283,3.04622558162,-4.82,-2.18,269.94
14364,43.3,0.0029,2.99753054535,-4.3,0.65,278.43
14365,45.8,0.00269,2.80766079609,-4.85,0.23,276.6
14366,47.2,0.00264,2.76065426722,-3.98,-3.23,275.9
14367,44.9,0.00233,2.44279817276,-3.56,-2.8,274.83
14368,29.6,0.00234,2.40442469029,3.59,3.68,280.88
14369,42.0,0.0026,2.69785604644,3.82,2.6,277.3
14370,55.9,0.00282,2.96564613438,2.26,-1.14,274.46
14371,73.1,0.00349,3.68937543256,-0.25,-2.03,273.73
14372,52.3,0.00343,3.56839257985,3.83,2.51,278.21
14373,58.9,0.00328,3.44961075657,1.49,1.31,275.92
14374,68.2,0.00342,3.62066087741,-2.28,-0.25,274.47
14375,81.0,0.00336,3.58994883597,-4.18,-0.35,271.85
14376,48.6,0.00322,3.34893847902,-4.12,2.69,278.36
14377,55.4,0.00317,3.31518448201,-4.41,1.81,276.24
14378,59.5,0.00273,2.88959270719,-5.43,-1.92,273.17
14379,46.5,0.00211,2.23348030782,-2.65,-2.18,273.01
14380,37.0,0.00249,2.58343537331,1.33,1.67,278.56
14381,49.6,0.00284,2.97808591442,1.54,1.27,276.29
14382,57.9,0.00252,2.68097531362,0.23,-0.05,272.48
14383,70.8,0.00272,2.92995288324,-1.23,0.04,270.87
14384,45.3,0.00308,3.20908055064,1.93,2.39,278.78
14385,59.3,0.00331,3.49413576751,3.16,-0.34,276.01
14386,73.7,0.00346,3.69930232985,1.81,-1.3,273.65
14387,84.3,0.00326,3.51321485307,-1.01,-1.16,270.97
14388,39.0,0.00258,2.70163476421,1.84,1.79,278.44
14389,45.2,0.00225,2.38982343246,-0.18,-1.09,274.41
14390,39.7,0.00192,2.03270365889,-3.59,-0.61,273.94
14391,44.4,0.00196,2.09466101613,-5.59,-2.11,272.75
14392,22.3,0.00182,1.86958821004,-5.7,1.22,281.37
14393,34.0,0.00206,2.15507916883,-8.19,-1.7,277.1
14394,45.3,0.00234,2.45453212144,-8.38,-2.26,274.77
14395,43.1,0.0019,2.00816361793,-7.26,-3.4,272.57
14396,17.6,0.00146,1.48889518543,-4.52,-0.73,281.51
14397,19.9,0.00132,1.35776314224,-2.99,0.68,278.21
14398,28.1,0.00161,1.68039995408,-3.68,-0.27,276.23
14399,37.7,0.00162,1.7192078434,-1.85,0.38,272.26
14400,24.4,0.00159,1.6440176151,5.29,0.85,278.02
14401,36.4,0.00206,2.15347031491,4.44,-0.68,276.07
14402,53.0,0.00246,2.60960361927,1.92,-1.0,273.37
14403,77.3,0.00338,3.59417338183,5.5,0.62,272.54
14404,37.1,0.00223,2.32816104848,6.48,-0.06,276.95
14405,27.2,0.00126,1.3346696207,3.55,-2.25,273.32
14406,25.1,0.00093,1.00705038008,2.04,-1.16,270.43
14407,31.6,0.00113,1.21518402078,1.59,-2.19,269.83
14408,29.1,0.00176,1.83958182814,2.79,0.91,277.06
14409,41.0,0.00193,2.04247502224,1.78,-0.57,273.54
14410,45.0,0.00202,2.14064517173,1.74,-1.5,272.87
14411,51.7,0.00186,2.01079332434,0.83,-1.57,269.99
14412,28.1,0.00174,1.80980457405,3.53,1.51,277.34
14413,36.0,0.00191,2.00565038227,1.81,-0.13,275.18
14414,52.4,0.0021,2.24742535233,1.69,-0.79,271.38
14415,56.8,0.00187,2.03417235274,-0.78,-0.17,268.83
14416,25.3,0.00167,1.73076713124,2.55,0.69,278.25
14417,31.4,0.00165,1.73167696209,3.12,-1.71,275.03
14418,56.2,0.00223,2.38356211717,-0.31,-0.68,271.22
14419,40.3,0.00201,2.10905674922,-5.15,-1.19,274.26
14420,19.5,0.00177,1.79146161522,-4.49,0.36,282.8
14421,24.1,0.00174,1.78858686276,-6.2,-1.02,279.49
14422,34.1,0.00198,2.05018380491,-2.66,-0.43,276.31
14423,52.5,0.0021,2.24385121949,2.29,-0.06,271.33
14424,36.0,0.00227,2.36215430099,5.89,1.45,277.62
14425,54.3,0.00272,2.86314042466,3.75,-1.87,274.37
14426,74.2,0.00299,3.17797354537,0.56,-0.67,271.36
14427,69.8,0.00269,2.87843844766,-3.54,-0.69,270.82
14428,51.1,0.00268,2.81429084613,1.37,0.92,275.01
14429,72.4,0.00288,3.07709708043,4.4,-2.4,271.25
14430,55.0,0.00176,1.91958472187,1.53,-2.1,268.47
14431,57.6,0.00163,1.80797436962,-0.37,-2.7,267.0
14432,40.1,0.0017,1.80216219271,1.45,0.62,272.05
14433,52.8,0.00183,1.97920076795,0.56,-1.32,269.47
14434,57.4,0.00188,2.04100990414,-0.78,-0.98,268.73
14435,53.6,0.00186,2.01490993146,-3.42,-1.85,269.51
14436,60.0,0.00304,3.22461324903,0.68,-0.17,274.65
14437,54.4,0.00174,1.91641724824,0.12,-1.57,268.6
14438,50.5,0.00174,1.90784160617,-0.86,-1.5,269.58
14439,49.0,0.00201,2.15811780584,3.38,0.36,271.76
14440,63.1,0.0031,3.30226999692,5.88,1.07,274.26
14441,87.0,0.00365,3.90720938364,4.38,0.87,272.04
14442,94.2,0.00328,3.56131442404,2.97,-1.55,269.59
14443,90.1,0.00289,3.16498272923,1.51,-3.67,268.56
14444,67.3,0.00335,3.56072572759,4.02,-0.06,274.42
14445,75.5,0.0026,2.8280955847,0.31,-2.45,269.46
14446,81.8,0.00233,2.57317462586,-1.26,-0.5,267.03
14447,72.8,0.00235,2.57381732573,-3.97,-0.96,268.65
14448,37.2,0.00209,2.21861863893,-1.53,0.16,276.19
14449,42.5,0.0017,1.84331741543,-1.93,-0.86,271.54
14450,34.1,0.00151,1.61319188824,-0.33,-1.61,272.79
14451,36.7,0.00145,1.55979921066,0.39,-1.81,271.25
14452,22.7,0.00169,1.76675250485,-0.04,-1.81,280.22
14453,30.1,0.00157,1.66675049627,-0.02,0.64,275.09
14454,39.3,0.00154,1.65515795918,-0.2,-0.57,271.12
14455,39.0,0.00168,1.79087611958,-2.54,-2.48,272.36
14456,27.9,0.00193,2.00916934761,-0.86,0.67,279.03
14457,36.2,0.00163,1.72321986819,-0.02,-0.22,272.88
14458,30.6,0.00152,1.59487044442,1.61,-2.7,274.2
14459,34.0,0.00137,1.46951135582,-1.29,-0.83,271.49
14460,21.5,0.00151,1.5676882419,1.87,-0.74,279.22
14461,29.1,0.00145,1.54278188843,2.46,0.06,274.45
14462,31.2,0.00136,1.45169343919,-3.76,-0.79,272.55
14463,36.9,0.0014,1.50043765924,-4.29,-1.51,270.62
14464,27.1,0.00168,1.76523631276,-2.94,-0.04,277.51
14465,35.8,0.00171,1.81055516936,-3.25,-0.47,273.76
14466,43.6,0.00177,1.88180003031,-2.3,-1.45,271.47
14467,42.8,0.00148,1.60321180166,-0.86,-1.06,269.46
14468,27.6,0.00169,1.76463484133,-1.5,0.89,277.23
14469,35.6,0.00164,1.73128282503,-6.65,0.05,273.19
14470,44.9,0.00208,2.19561796646,-6.01,-2.39,273.27
14471,52.1,0.00209,2.22364063647,-5.18,-0.24,271.31
14472,36.8,0.00195,2.05022039077,-3.24,2.48,275.18
14473,54.4,0.0023,2.45846501048,-5.98,1.38,272.13
14474,72.9,0.00263,2.83332893798,-5.86,-1.52,269.98
14475,66.1000001907,0.00232,2.50785759291,-6.09,-2.16,269.64
14476,46.6,0.0024,2.5318444416,-9.47,0.81,274.81
14477,63.0,0.00238,2.56533214017,-5.51,-0.44,270.64
14478,57.4000001907,0.00199,2.16851700115,-6.06,0.52,269.58
14479,54.8,0.00174,1.91123324366,-1.36,-0.18,268.46
14480,80.4,0.00304,3.29233417415,4.19,1.46,270.72
14481,85.7,0.00299,3.26768297676,3.08,-1.36,269.71
14482,89.7,0.00284,3.12393917448,2.31,-1.15,268.44
14483,84.4,0.00256,2.82334990272,2.04,-2.49,267.88
14484,34.9,0.00186,1.96155473516,4.74,-0.26,275.31
14485,46.0,0.0019,2.02740114932,2.79,-3.17,271.77
14486,43.3,0.0018,1.9097323989,-2.75,-0.98,271.78
14487,63.6,0.002,2.16930976805,-6.17,-2.57,268.15
14488,38.8,0.00199,2.07675230553,-1.37,0.4,274.59
14489,46.0,0.00197,2.0817406123,0.83,1.04,272.15
14490,47.5,0.00193,2.04154439646,-3.29,0.31,271.41
14491,63.2,0.00205,2.21687477687,-3.85,-0.83,268.54
14492,41.0,0.00209,2.19002863273,-3.37,1.09,274.56
14493,60.0,0.00226,2.41068898338,-0.64,0.22,270.45
14494,66.1,0.00225,2.42712156377,-1.66,0.81,269.18
14495,65.1,0.00205,2.22526764334,-0.69,0.78,268.18
14496,41.8,0.00189,2.00219706418,0.16,1.76,272.97
14497,56.8,0.00195,2.1020443583,-3.39,0.72,269.29
14498,77.4,0.00235,2.56502398791,-5.54,-1.64,267.75
14499,73.5,0.00204,2.25397612215,-5.66,-1.78,266.68
14500,49.1,0.00204,2.17007251467,-3.29,1.06,271.81
14501,63.6,0.00224,2.43019170529,-2.43,1.96,269.74
14502,62.9,0.00178,1.971467012,-3.7,-2.17,266.98
14503,75.7,0.00192,2.16245114357,-2.47,-0.82,265.71
14504,61.7,0.00196,2.15806234357,-0.5,1.32,268.5
14505,88.2,0.00217,2.46999576439,0.03,0.68,265.44
14506,85.0,0.00192,2.20088216323,-3.19,-0.77,264.38
14507,72.3,0.00138,1.62853822777,-2.09,-1.44,262.52
14508,41.5,0.00126,1.40031219785,-3.11,0.3,268.0
14509,47.8,0.00106,1.2321652516,-2.93,0.16,264.32
14510,52.3,0.00099,1.17182933961,-3.07,-1.97,262.45
14511,56.1,0.00087,1.05614949658,-0.42,-1.08,260.17
14512,28.9,0.00083,0.938561542189,0.7,-0.54,267.47
14513,40.6,0.0008,0.941088121051,0.82,-0.72,262.9
14514,41.1,0.00083,0.966390737959,-3.29,-1.54,263.09
14515,44.9,0.00074,0.900274163284,-5.14,-1.98,260.99
14516,28.3,0.00078,0.872927131296,-9.15,-0.29,266.76
14517,34.6,0.00068,0.802011058827,-7.83,-2.04,262.9
14518,25.2,0.00048,0.562073677562,-7.95,-2.98,262.39
14519,25.4,0.0004,0.481143809708,-6.23,-0.8,260.25
14520,18.9,0.0005,0.563335159593,-2.34,2.15,266.29
14521,31.1,0.00056,0.663828758093,2.13,0.75,261.81
14522,45.4,0.00073,0.879409506697,2.11,-1.02,260.54
14523,42.6,0.00068,0.822006570324,2.82,-1.01,260.49
14524,30.0,0.00088,0.970767162336,3.95,0.57,267.42
14525,49.4,0.00104,1.20863865025,4.3,0.33,263.62
